counterparty_id,counterparty_type,state,annual_income,fico_score,dti,annual_revenue,total_assets,total_liabilities,ebitda,number_employees,industry,rating_notch,sp_rating,moodys_rating,debt_to_equity,interest_coverage_ratio,current_ratio,as_of_date
CP-C-00434,CORPORATE,FL,,,,17521458.34526515,22342498.743454568,14864090.188747087,2110730.955506681,50.0,Manufacturing,6.0,BBB-,Baa3,1.9876007147791488,3.47972881975375,1.2113735343991683,2026-06-30
CP-C-00435,CORPORATE,FL,,,,23971178.981950004,27722377.012615267,15135278.978135971,2953358.245183985,75.0,Construction,4.0,BBB+,Baa1,1.2024438783805886,2.5470052438347652,2.030904354092388,2026-06-30
CP-C-00436,CORPORATE,VA,,,,148574740.87702018,137657547.38402414,92108523.29603893,18864357.764576174,589.0,Retail,9.0,BB-,Ba3,2.141556826012421,2.0933051325918752,1.3471480122012884,2026-06-30
CP-C-00437,CORPORATE,GA,,,,21675420.18002194,20368888.88075695,13794428.485753246,4460779.204561808,80.0,Manufacturing,4.0,BBB+,Baa1,2.098184133291973,1.163778001756377,1.0582534969357407,2026-06-30
CP-C-00438,CORPORATE,NC,,,,121713205.90611291,182514789.77486408,76870570.12064491,21801163.52817178,749.0,Technology,4.0,BBB+,Baa1,0.7276363096083024,2.8928089647997965,1.7316667671521693,2026-06-30
CP-C-00439,CORPORATE,CA,,,,46535317.12429316,45619304.6768472,30798351.569789354,11320576.827824177,236.0,Healthcare,8.0,BB,Ba2,2.2508677670606088,1.9267672253557093,1.5107839368802887,2026-06-30
CP-C-00440,CORPORATE,NY,,,,45394292.97475832,62540190.27040542,45675682.7101235,7103092.234270023,133.0,Hospitality,4.0,BBB+,Baa1,2.708391131306768,3.929744509433969,1.9880607210221743,2026-06-30
CP-C-00441,CORPORATE,NC,,,,14851842.422881575,17216413.42038941,11228446.259408288,3361298.570041315,64.0,Technology,5.0,BBB,Baa2,1.8751683096352385,2.132502561594581,1.9181023753289006,2026-06-30
CP-C-00442,CORPORATE,GA,,,,117855369.53807294,181387610.32262522,139113699.250643,22186665.710364733,410.0,Healthcare,6.0,BBB-,Baa3,3.2907695484755597,0.9169235875461157,1.0719649238420497,2026-06-30
CP-C-00443,CORPORATE,CA,,,,43475774.217376046,64516082.93186556,34357788.66524671,3284460.930041946,195.0,Real Estate,4.0,BBB+,Baa1,1.1392484058117354,2.693690426271369,1.5930924674315639,2026-06-30
CP-C-00444,CORPORATE,NY,,,,10942068.9950744,10932393.478867415,7291752.772727392,2140135.6743138293,31.0,Hospitality,7.0,BB+,Ba1,2.002876241104947,7.832397731426273,1.9620001213852856,2026-06-30
CP-C-00445,CORPORATE,VA,,,,20932167.460717544,31085125.64291934,16821224.225503713,1782352.6864609474,138.0,Manufacturing,7.0,BB+,Ba1,1.1792863490325094,2.4910624432257493,1.4513992466046244,2026-06-30
CP-C-00446,CORPORATE,NC,,,,61269166.19356014,102990238.90016228,54487942.21367098,13692560.630259447,178.0,Hospitality,6.0,BBB-,Baa3,1.1234095277151437,1.1922863628622375,1.5056587004780129,2026-06-30
CP-C-00447,CORPORATE,TX,,,,21095503.229784925,22277123.84868379,14589049.114148702,1544553.5341639735,98.0,Hospitality,6.0,BBB-,Baa3,1.8976206160710447,2.3881104878741977,1.7309732633011692,2026-06-30
CP-C-00448,CORPORATE,CA,,,,65153428.56768412,82979741.86248963,55472946.500309736,9285366.442098908,226.0,Technology,5.0,BBB,Baa2,2.0166997198292878,1.8644055937708817,2.375539621035898,2026-06-30
CP-C-00449,CORPORATE,NY,,,,13007889.192522105,16968631.265329976,9283284.777381405,1912544.8852189758,62.0,Transportation,6.0,BBB-,Baa3,1.2079201363189767,3.3642518817920313,1.4319457047334825,2026-06-30
CP-C-00450,CORPORATE,FL,,,,41402136.0028717,56342407.4212616,27261400.012839545,5421425.9618273415,247.0,Real Estate,6.0,BBB-,Baa3,0.9374296987024067,3.989447507396548,1.744304680871461,2026-06-30
CP-C-00451,CORPORATE,CA,,,,11797225.186462423,9876690.719207564,6739903.511593912,1918789.8328103533,45.0,Real Estate,5.0,BBB,Baa2,2.148664562018975,2.5048563626056732,1.24383383956784,2026-06-30
CP-C-00452,CORPORATE,FL,,,,23722255.416788343,34452084.145054124,22106854.73021324,2257497.0969533804,70.0,Retail,5.0,BBB,Baa2,1.7907204465262796,0.8621339135379325,0.792112460289322,2026-06-30
CP-C-00453,CORPORATE,NY,,,,32305552.928735763,24848266.672903575,13669074.882223038,5519455.310374009,117.0,Transportation,4.0,BBB+,Baa1,1.2227247853121348,2.5427164397739324,1.434992976717198,2026-06-30
CP-C-00454,CORPORATE,GA,,,,14333587.604034357,18919473.12596497,13155418.137173044,3579890.389291319,82.0,Real Estate,6.0,BBB-,Baa3,2.282320026917414,1.7653176547414722,2.2353764319443106,2026-06-30
CP-C-00455,CORPORATE,NY,,,,44549974.09486704,43439753.202021,31505220.486896176,5316752.621898631,199.0,Construction,8.0,BB,Ba2,2.751786115225382,2.5147403863486497,1.8179439263807184,2026-06-30
CP-C-00456,CORPORATE,VA,,,,74943227.58300559,120331810.79747012,78380927.00269912,7595215.472658139,294.0,Construction,6.0,BBB-,Baa3,1.868397514249007,3.1912874320668156,0.7181067127643184,2026-06-30
CP-C-00457,CORPORATE,NC,,,,29695600.22573591,42790662.573478684,25518055.06532535,3521119.5465950444,93.0,Healthcare,3.0,A,A2,1.4773713264357944,3.059473280775976,1.6038179805218988,2026-06-30
CP-C-00458,CORPORATE,GA,,,,195646498.71360344,203818336.8709312,130660653.49702123,38028674.963474296,610.0,Retail,5.0,BBB,Baa2,1.7860140927264292,1.7805732309391207,1.5001561627058413,2026-06-30
CP-C-00459,CORPORATE,NY,,,,40166368.96540004,34344174.57621618,22650962.599042516,2981593.6730074105,140.0,Transportation,5.0,BBB,Baa2,1.9371035642952066,6.111693025954095,1.165325617808824,2026-06-30
CP-C-00460,CORPORATE,FL,,,,63092448.132820494,55969848.627399854,34614094.88156856,11637023.316292726,213.0,Transportation,5.0,BBB,Baa2,1.6208322728166564,4.426676120449674,1.5839232518902076,2026-06-30
CP-C-00461,CORPORATE,FL,,,,61931356.579687536,96317000.70930386,55173992.051422134,11311690.765045302,258.0,Technology,7.0,BB+,Ba1,1.3410295904758174,1.629471713533777,0.9072020065068175,2026-06-30
CP-C-00462,CORPORATE,NC,,,,9297928.750146756,12907028.094730806,9834065.65892617,574447.8968929678,58.0,Real Estate,7.0,BB+,Ba1,3.2001906513221607,2.2125555122375773,1.7255794086082825,2026-06-30
CP-C-00463,CORPORATE,CA,,,,101978465.15311418,122053448.24720794,77933138.6564273,14933102.898622416,643.0,Construction,6.0,BBB-,Baa3,1.7663778740281586,3.4192814910551976,1.697721125357694,2026-06-30
CP-C-00464,CORPORATE,NC,,,,51086790.71991271,63757770.04736613,32224040.131547112,11814742.767088749,281.0,Healthcare,4.0,BBB+,Baa1,1.0218911691566748,3.2979763814228256,1.7909558040591116,2026-06-30
CP-C-00465,CORPORATE,CA,,,,32538061.733668324,31254761.55560195,20595449.314782094,3750785.6847974844,160.0,Technology,6.0,BBB-,Baa3,1.932155550891153,1.3082215353488187,0.9589731676744706,2026-06-30
CP-C-00466,CORPORATE,NY,,,,176646614.08565035,198080810.23224172,132904556.55820148,13878596.944399826,569.0,Technology,5.0,BBB,Baa2,2.0391561200016852,2.7235053449042854,2.906140381454148,2026-06-30
CP-C-00467,CORPORATE,CA,,,,99829918.46280186,163765920.98510322,108690845.99107292,11809432.73086042,514.0,Retail,4.0,BBB+,Baa1,1.9735033679546363,2.0742078430284443,1.1584023808967783,2026-06-30
CP-C-00468,CORPORATE,NC,,,,37167404.26285224,51589840.8036228,35814383.86206595,7506997.357375952,181.0,Manufacturing,5.0,BBB,Baa2,2.270259682159894,1.6100657237989533,2.0395717985482658,2026-06-30
CP-C-00469,CORPORATE,VA,,,,62131716.297283836,69085574.54908049,50958531.10121213,7491153.787903434,222.0,Construction,5.0,BBB,Baa2,2.811188225358647,1.1878049456007806,1.7707732835503345,2026-06-30
CP-C-00470,CORPORATE,VA,,,,16562077.38886414,17341315.18044231,13018404.08678003,2128371.4119649595,86.0,Healthcare,6.0,BBB-,Baa3,3.011490128924004,5.463181458086854,1.320121538883811,2026-06-30
CP-C-00471,CORPORATE,GA,,,,32493518.26735219,23495613.83674112,17475800.75347249,3493159.4318653084,114.0,Transportation,5.0,BBB,Baa2,2.9030470733459217,3.0281030513738396,1.698255841307306,2026-06-30
CP-C-00472,CORPORATE,CA,,,,143912960.8920419,107146593.98246671,70840119.24414621,10904415.586418146,474.0,Manufacturing,5.0,BBB,Baa2,1.9511704111932517,2.6322870355541355,1.407736206227485,2026-06-30
CP-C-00473,CORPORATE,NY,,,,39446333.53492416,63413518.2557471,40346721.754247166,6632030.240278834,113.0,Construction,7.0,BB+,Ba1,1.749125490903065,1.3492950778349087,1.6908652627990295,2026-06-30
CP-C-00474,CORPORATE,FL,,,,21622782.68006514,27518722.095008966,15013546.811736038,3035146.499744674,89.0,Technology,3.0,A,A2,1.2005866748479994,6.1570102136666875,1.3038371389377281,2026-06-30
CP-C-00475,CORPORATE,FL,,,,65958696.447611295,48076582.67994907,33226546.576928735,9995745.150309457,295.0,Healthcare,6.0,BBB-,Baa3,2.2374724442704097,3.637719353687895,1.7006790770073812,2026-06-30
CP-C-00476,CORPORATE,GA,,,,151507562.61290914,209105425.64872655,107476246.45090356,32988431.952148497,975.0,Retail,4.0,BBB+,Baa1,1.0575333511421867,3.150385140711696,1.5754318382810042,2026-06-30
CP-C-00477,CORPORATE,TX,,,,103566913.71006544,87893035.16007896,47825070.81139737,11338393.914299015,499.0,Retail,7.0,BB+,Ba1,1.193598716301419,1.013959045039962,1.341162442190672,2026-06-30
CP-C-00478,CORPORATE,TX,,,,25146790.622572243,29588203.085325018,17365620.12031944,1604050.43108524,138.0,Manufacturing,6.0,BBB-,Baa3,1.4207815295702118,1.0401188650933082,1.9004163363135984,2026-06-30
CP-C-00479,CORPORATE,CA,,,,37911232.85125377,29705628.062309533,21825237.383351084,6991284.541643104,215.0,Hospitality,7.0,BB+,Ba1,2.7695628646466717,2.8795171834959246,2.0324419450745377,2026-06-30
CP-C-00480,CORPORATE,TX,,,,266975204.62092432,237058883.69414124,124690564.05678661,18364364.186185364,794.0,Construction,4.0,BBB+,Baa1,1.109659416988698,1.2805382447298368,2.0973364827672114,2026-06-30
CP-C-00481,CORPORATE,GA,,,,34323789.82212744,37850158.98310958,24429322.171260983,6512362.964354762,121.0,Healthcare,6.0,BBB-,Baa3,1.8202532758384746,2.6858992506308677,0.92463108715469,2026-06-30
CP-C-00482,CORPORATE,FL,,,,59817792.68797783,79250409.84770662,28883156.236544393,7661264.039900225,355.0,Retail,2.0,AA,Aa2,0.6834029361152979,1.9398716744845093,1.6946602503171524,2026-06-30
CP-C-00483,CORPORATE,GA,,,,144888430.60008773,142931456.12028843,66618263.75365629,12544590.574277535,484.0,Transportation,5.0,BBB,Baa2,0.8729586810312114,1.3300970684205122,1.9487874426343388,2026-06-30
CP-C-00484,CORPORATE,VA,,,,97398896.42633463,84035213.90148182,58380316.910608105,12244868.17965344,595.0,Manufacturing,4.0,BBB+,Baa1,2.275601298706282,1.5375938105580604,0.7672366111777262,2026-06-30
CP-C-00485,CORPORATE,FL,,,,87999580.6130395,84329157.20876715,48508215.05503072,15540436.648035387,367.0,Construction,6.0,BBB-,Baa3,1.3541859074181528,2.1259445161433375,2.091747570616829,2026-06-30
CP-C-00486,CORPORATE,NC,,,,85911701.50151747,62603566.46775575,38781594.94512815,21103595.400964744,486.0,Healthcare,6.0,BBB-,Baa3,1.6279758754765943,1.4281427149560206,2.6055889813114543,2026-06-30
CP-C-00487,CORPORATE,GA,,,,9317688.769413233,15764878.24024607,10682047.488564156,1066555.6465701223,45.0,Technology,8.0,BB,Ba2,2.1015941727017875,2.933505542015896,1.3868353470630423,2026-06-30
CP-C-00488,CORPORATE,GA,,,,134163949.94747831,199248422.90891117,111933437.62792972,14113458.492550666,743.0,Hospitality,3.0,A,A2,1.2819499112062556,9.573004822574216,1.7381244091015513,2026-06-30
CP-C-00489,CORPORATE,GA,,,,27618191.928632353,34860998.25002153,22986548.068773683,5762618.519283072,86.0,Construction,7.0,BB+,Ba1,1.9357989395647202,1.6633806207041602,1.1265357230492337,2026-06-30
CP-C-00490,CORPORATE,VA,,,,89285031.99517493,65263173.02137844,40419014.14040073,16054827.116822846,256.0,Transportation,5.0,BBB,Baa2,1.626902095339124,5.853908590257628,1.350624727957809,2026-06-30
CP-C-00491,CORPORATE,NC,,,,90769787.32709497,70781930.97684832,34151994.293632954,16041867.903877862,295.0,Technology,4.0,BBB+,Baa1,0.932351988183538,2.1710307766001633,1.368703113526364,2026-06-30
CP-C-00492,CORPORATE,NY,,,,401348724.7939106,292428982.3468221,170924768.27636096,53067380.77272925,1154.0,Real Estate,1.0,AAA,Aaa,1.4067394253275893,5.128475160085149,1.538373320975878,2026-06-30
CP-C-00493,CORPORATE,NY,,,,80695780.011588,58942182.3543069,35373089.40620758,10420400.974415096,446.0,Retail,3.0,A,A2,1.5008252326087141,5.178344402204698,0.9225200545895347,2026-06-30
CP-C-00494,CORPORATE,GA,,,,27342905.31348119,46267794.315744095,32565100.383327395,6636491.9843599945,122.0,Construction,4.0,BBB+,Baa1,2.376547308430174,2.8637794745102103,1.5045071058254034,2026-06-30
CP-C-00495,CORPORATE,NC,,,,18174981.260874994,18353102.808790572,11532981.7532168,1706795.0693816,65.0,Technology,3.0,A,A2,1.6910230271926654,2.1876327889668645,1.8306498792357195,2026-06-30
CP-C-00496,CORPORATE,CA,,,,44548963.82387949,35406829.67923888,14525350.579582833,6561455.7825908,128.0,Hospitality,5.0,BBB,Baa2,0.695609277018221,1.4446830917973128,0.901466841073926,2026-06-30
CP-C-00497,CORPORATE,NC,,,,15955651.264297988,18732453.52155858,10001432.301503487,3553818.617475475,91.0,Hospitality,8.0,BB,Ba2,1.279441666143519,2.5343086194154325,2.115450725847517,2026-06-30
CP-C-00498,CORPORATE,CA,,,,31568180.52049721,31673598.70496079,18748788.268987,2205115.9356174073,174.0,Technology,6.0,BBB-,Baa3,1.450604506879518,2.3428260300072603,2.3893940535757148,2026-06-30
CP-C-00499,CORPORATE,NY,,,,66596192.457534775,83067650.03787306,65809123.58427913,9822880.637773108,433.0,Real Estate,7.0,BB+,Ba1,3.8131368724457304,3.645338720274398,0.9864701881326178,2026-06-30
CP-C-00500,CORPORATE,FL,,,,78805018.77945039,55180949.066373914,39215908.804313205,8651811.093208075,451.0,Hospitality,6.0,BBB-,Baa3,2.456361409717571,1.7165897388406974,0.9976066229127473,2026-06-30
CP-C-00501,CORPORATE,FL,,,,152013062.33637962,168838473.7758571,59318681.320040725,37113400.93239726,645.0,Real Estate,4.0,BBB+,Baa1,0.5416252166837486,3.0104944964656415,1.0966804915010244,2026-06-30
CP-C-00502,CORPORATE,CA,,,,160603817.31475395,166195686.36557338,121464196.83700867,37010710.620625235,470.0,Real Estate,5.0,BBB,Baa2,2.715406934066971,3.7014274804955933,2.421856214342467,2026-06-30
CP-C-00503,CORPORATE,FL,,,,342278025.4804047,261299601.7015857,144371236.08713415,71030554.21296787,1194.0,Healthcare,6.0,BBB-,Baa3,1.2346981447014334,2.902452092123356,1.1910918989516763,2026-06-30
CP-C-00504,CORPORATE,NY,,,,41512310.78069257,69177542.21408176,47557417.000215754,7108912.8218189245,193.0,Manufacturing,6.0,BBB-,Baa3,2.199682773794248,1.617633287822761,1.9834226985594157,2026-06-30
CP-C-00505,CORPORATE,FL,,,,51426728.521209516,78531612.93757941,42022865.88589011,9141933.97973092,172.0,Retail,4.0,BBB+,Baa1,1.151035553928868,2.500272270078967,1.9274472342512459,2026-06-30
CP-C-00506,CORPORATE,VA,,,,128764728.90449092,107515180.71788967,63784145.688004956,27437445.726764865,570.0,Retail,2.0,AA,Aa2,1.458555592027869,1.8298229664113204,1.800236955690237,2026-06-30
CP-C-00507,CORPORATE,NC,,,,31388981.9274075,29974526.545392495,19248045.017984558,6359057.508934169,145.0,Technology,6.0,BBB-,Baa3,1.855736146853502,2.3422146859629343,2.086702334876234,2026-06-30
CP-C-00508,CORPORATE,CA,,,,23859853.575631347,30521289.752890322,16108224.09907437,3290821.7996176146,99.0,Manufacturing,7.0,BB+,Ba1,1.1176126221842064,2.813064165910826,2.038225953294676,2026-06-30
CP-C-00509,CORPORATE,NC,,,,24264970.674345948,39056197.25235316,30676596.665414676,5747431.15763678,83.0,Manufacturing,6.0,BBB-,Baa3,3.660866212791948,0.4888037689684838,1.9994499436089752,2026-06-30
CP-C-00510,CORPORATE,NY,,,,29812226.95063916,28427395.207915228,13884479.611282935,4196388.6380193345,143.0,Real Estate,7.0,BB+,Ba1,0.954724623066517,1.8173543180365146,2.210035353235539,2026-06-30
CP-C-00511,CORPORATE,NY,,,,13825620.118397746,13352185.00196809,9005047.046970366,3419065.619997313,40.0,Construction,5.0,BBB,Baa2,2.071488676042046,2.0073111535933204,1.726107754761331,2026-06-30
CP-C-00512,CORPORATE,GA,,,,5483498.819779694,7768685.855560022,6473406.005949252,426027.5048871471,17.0,Construction,5.0,BBB,Baa2,4.997689115517782,2.885744086917684,1.3102945015597693,2026-06-30
CP-C-00513,CORPORATE,NY,,,,51893970.62161089,73695594.737005,44374801.159524545,8634920.57552653,257.0,Construction,3.0,A,A2,1.513424288543342,1.277446238786584,1.0634166975851955,2026-06-30
CP-C-00514,CORPORATE,VA,,,,55059642.9117914,38766462.56163676,23185085.769887336,3484127.283038485,182.0,Healthcare,4.0,BBB+,Baa1,1.487999814121958,3.166623378394174,0.4,2026-06-30
CP-C-00515,CORPORATE,NY,,,,14955305.59685945,12947497.26742243,8413832.424599687,2673317.234381265,72.0,Hospitality,6.0,BBB-,Baa3,1.8558567331944806,1.734755663446486,0.7064549569963009,2026-06-30
CP-C-00516,CORPORATE,TX,,,,31844757.38645838,23136467.082527395,14480310.456453117,4998483.542838916,99.0,Technology,4.0,BBB+,Baa1,1.6728336930543952,1.3438043591706177,1.6627699781342256,2026-06-30
CP-C-00517,CORPORATE,NC,,,,29033120.128225848,48174461.49815666,36201887.32025213,2702423.037281167,120.0,Technology,5.0,BBB,Baa2,3.023734644055327,2.181987716024745,1.9719293936481437,2026-06-30
CP-C-00518,CORPORATE,CA,,,,7889686.988671885,12191362.97481921,8566937.202015366,608644.2637997546,34.0,Manufacturing,4.0,BBB+,Baa1,2.363667443901883,1.7338843081237558,0.9172443133230171,2026-06-30
CP-C-00519,CORPORATE,NC,,,,129599498.18769212,149526557.98465103,104481617.39740019,18385565.92510217,450.0,Hospitality,6.0,BBB-,Baa3,2.444228111207679,4.063525719277822,1.4457394890329067,2026-06-30
CP-C-00520,CORPORATE,FL,,,,17227801.87795857,25791056.298798833,16875911.597298,1368260.7836060058,68.0,Construction,3.0,A,A2,1.8929487027234682,3.144676615309834,0.9915640539114694,2026-06-30
CP-C-00521,CORPORATE,NC,,,,41572672.058953255,55688987.69680732,27841817.18246602,6660205.1626306,155.0,Healthcare,4.0,BBB+,Baa1,0.9998077602939043,3.0221865936399803,1.3638211208396982,2026-06-30
CP-C-00522,CORPORATE,TX,,,,21553167.087854713,19247480.07080173,12168901.99528226,1855840.8714590054,132.0,Technology,5.0,BBB,Baa2,1.7191167301477046,3.938833984228897,2.3335532521278504,2026-06-30
CP-C-00523,CORPORATE,TX,,,,30033015.533489194,28423386.823257428,19755447.94008554,2103857.36637682,121.0,Construction,5.0,BBB,Baa2,2.2791401977278785,4.082992798229192,0.8994107109663256,2026-06-30
CP-C-00524,CORPORATE,FL,,,,7112870.77887398,7416491.471734143,4775739.834110822,1345608.7196991085,41.0,Transportation,4.0,BBB+,Baa1,1.80847746757775,3.7105167944804283,1.7304479865523597,2026-06-30
CP-C-00525,CORPORATE,CA,,,,24592807.093543913,22421803.136027724,14175118.849128999,4604567.814145689,97.0,Construction,2.0,AA,Aa2,1.7188870527817601,3.027507903093087,1.3541333047471749,2026-06-30
CP-C-00526,CORPORATE,FL,,,,45989854.92227805,38727939.308696106,30045168.29577081,10374706.30534946,254.0,Construction,8.0,BB,Ba2,3.460320242356402,3.0280286621774435,2.1556936470879307,2026-06-30
CP-C-00527,CORPORATE,VA,,,,97519004.54653926,120954327.11610396,83285434.85171051,12426543.973579641,326.0,Manufacturing,4.0,BBB+,Baa1,2.210987099571179,1.5367776361918906,1.550202535620402,2026-06-30
CP-C-00528,CORPORATE,FL,,,,20571084.68788697,15571766.559320992,7126372.849169655,3530960.7446104614,90.0,Manufacturing,4.0,BBB+,Baa1,0.8438177181252993,2.006296470261107,1.1194003110258,2026-06-30
CP-C-00529,CORPORATE,CA,,,,27475025.182657164,27150309.535695132,15581218.74699911,3192661.85455002,98.0,Healthcare,6.0,BBB-,Baa3,1.3467971711504998,0.9874257883205553,1.5730614801460605,2026-06-30
CP-C-00530,CORPORATE,NY,,,,74658187.8531675,90718386.99609365,62847389.49704303,8681684.321578423,223.0,Retail,5.0,BBB,Baa2,2.254938650803001,2.0989488924300734,0.9943985917626006,2026-06-30
CP-C-00531,CORPORATE,TX,,,,87223309.16028726,131865873.63873214,81288495.04718179,20661460.31411587,353.0,Real Estate,4.0,BBB+,Baa1,1.6072105219933668,5.515249376065788,2.2778268515599436,2026-06-30
CP-C-00532,CORPORATE,NC,,,,89666330.96719252,125734359.08349888,72161268.54476658,16910634.610049862,337.0,Technology,7.0,BB+,Ba1,1.3469685586385087,2.1636897054192183,1.8430145832976705,2026-06-30
CP-C-00533,CORPORATE,NY,,,,266440781.751052,239715575.7291843,108372599.68236043,45938051.09866715,1119.0,Manufacturing,4.0,BBB+,Baa1,0.9329306734014253,1.79685817159153,1.0310707037063602,2026-06-30
CP-C-00534,CORPORATE,NC,,,,14600803.815847248,14673668.694972482,8749588.531125203,3588407.657993108,95.0,Transportation,7.0,BB+,Ba1,1.4769530946797573,1.5723570940340137,1.1678957054526493,2026-06-30
CP-C-00535,CORPORATE,FL,,,,80508223.7674816,79000194.69842792,47674544.98059967,12889785.845042909,289.0,Transportation,6.0,BBB-,Baa3,1.521901234612441,3.596657404078825,1.7550382274404128,2026-06-30
CP-C-00536,CORPORATE,VA,,,,113137592.50104702,90896791.25943272,65670622.27373056,25219302.132601324,429.0,Transportation,7.0,BB+,Ba1,2.6032737000593222,1.448658898922906,1.6282589999581587,2026-06-30
CP-C-00537,CORPORATE,VA,,,,28634573.401665963,37531375.28485193,17445663.779637184,2240138.424612176,97.0,Healthcare,6.0,BBB-,Baa3,0.8685609058512992,2.390811164918912,2.0335466830200426,2026-06-30
CP-C-00538,CORPORATE,VA,,,,46334830.82136813,42102593.98291386,19711811.376601186,10786162.275992291,216.0,Healthcare,6.0,BBB-,Baa3,0.8803538368079998,1.0905825328592489,1.4231819280300413,2026-06-30
CP-C-00539,CORPORATE,GA,,,,64541851.78661933,63174212.19910708,38555298.909794584,10113014.392505411,354.0,Construction,5.0,BBB,Baa2,1.5660845162703474,1.2898013908633352,1.5022306462995563,2026-06-30
CP-C-00540,CORPORATE,VA,,,,236930477.42714274,300268472.30057126,178896259.140095,18416045.15577638,1206.0,Technology,7.0,BB+,Ba1,1.473947409227526,2.7070697649411706,1.088870192419194,2026-06-30
CP-C-00541,CORPORATE,NY,,,,103557570.71349292,119609034.50010046,40735109.929613814,19005745.550928187,308.0,Retail,6.0,BBB-,Baa3,0.5164585146667882,1.1410709923185907,1.2406801272202255,2026-06-30
CP-C-00542,CORPORATE,NY,,,,56234682.64511518,81116269.0682149,37450600.46907824,9564935.153732106,178.0,Real Estate,3.0,A,A2,0.8576669422581268,5.435984320817901,1.721240955801637,2026-06-30
CP-C-00543,CORPORATE,CA,,,,38634682.65076624,32936564.545503836,20790913.147849347,5692716.051487633,111.0,Retail,6.0,BBB-,Baa3,1.7117989366848114,2.8415266658499116,1.5162154375534014,2026-06-30
CP-C-00544,CORPORATE,CA,,,,32356245.598090563,36387424.551739946,28849130.32398965,7685893.91146548,109.0,Construction,7.0,BB+,Ba1,3.8270103888740485,1.3620445268962025,1.7500627799581296,2026-06-30
CP-C-00545,CORPORATE,GA,,,,46197536.51722413,43917660.023426555,31916326.649976045,4777265.385770254,176.0,Hospitality,5.0,BBB,Baa2,2.659398389897386,1.1750749028481453,1.2636864762439393,2026-06-30
CP-C-00546,CORPORATE,GA,,,,235634949.8670912,268467213.9485234,162777115.28401777,16477093.14583942,1214.0,Transportation,5.0,BBB,Baa2,1.6049488289517877,1.822276529701837,2.229671042515978,2026-06-30
CP-C-00547,CORPORATE,FL,,,,76361611.16791084,85001787.46112329,55211543.89673724,8189833.356175919,365.0,Technology,6.0,BBB-,Baa3,1.8533431516733925,2.3570881589083617,2.271734594969116,2026-06-30
CP-C-00548,CORPORATE,GA,,,,29601892.441104457,42222576.7648655,24978338.045241095,2269398.1677717464,92.0,Retail,6.0,BBB-,Baa3,1.4485033785118668,2.4025381124369107,1.790216028011366,2026-06-30
CP-C-00549,CORPORATE,TX,,,,33195359.400250364,55289380.06566456,32285382.908498406,4157214.667125622,125.0,Healthcare,3.0,A,A2,1.40346839238071,2.15494902785687,1.9329347412927818,2026-06-30
CP-C-00550,CORPORATE,VA,,,,41910974.44797729,42655480.226769365,22118447.459105052,5750505.170112743,171.0,Construction,4.0,BBB+,Baa1,1.0770030758255733,2.6469121224670524,1.5971329081988366,2026-06-30
CP-C-00551,CORPORATE,TX,,,,22319207.501037624,33158218.77536881,21179826.54753699,2127133.4387576794,69.0,Manufacturing,3.0,A,A2,1.768169395749591,1.9540413813198052,1.5040198764472672,2026-06-30
CP-C-00552,CORPORATE,GA,,,,128492994.29864725,122855097.52696867,67430058.54464972,24925680.95908374,835.0,Transportation,7.0,BB+,Ba1,1.2165992082776969,2.108011021066514,1.189036322266822,2026-06-30
CP-C-00553,CORPORATE,GA,,,,152291925.00017834,116999201.74469194,72611616.71990904,13666669.557789594,645.0,Manufacturing,5.0,BBB,Baa2,1.6358541848890362,1.9993108790625345,1.2116320260719216,2026-06-30
CP-C-00554,CORPORATE,VA,,,,28260009.816990215,27622583.450439166,16512415.81914259,2780472.7473131604,91.0,Hospitality,4.0,BBB+,Baa1,1.4862436254002367,1.1788953547123722,0.7250563297606969,2026-06-30
CP-C-00555,CORPORATE,TX,,,,42255142.93735514,67722071.1628189,54208122.17252627,6208105.229111584,150.0,Manufacturing,7.0,BB+,Ba1,4.011271776404155,2.133525114832864,0.49378231109753523,2026-06-30
CP-C-00556,CORPORATE,TX,,,,149030216.15016598,138670376.4169089,89977375.67375991,12083057.664518366,481.0,Hospitality,2.0,AA,Aa2,1.84785029266079,4.305462129822357,1.4513951970005552,2026-06-30
CP-C-00557,CORPORATE,CA,,,,7407900.022918488,8235552.127429776,5658750.581285383,1477679.8762183718,38.0,Real Estate,4.0,BBB+,Baa1,2.1960366291119455,4.59504408809444,1.2387129861151802,2026-06-30
CP-C-00558,CORPORATE,NC,,,,68166409.28938358,65053501.831734814,36489268.8367156,7408588.439641897,248.0,Real Estate,6.0,BBB-,Baa3,1.2774461279278282,2.132727545941783,1.8146545270103633,2026-06-30
CP-C-00559,CORPORATE,NY,,,,18877634.044845413,30035306.699220836,14528788.734093605,4124154.854314664,71.0,Construction,3.0,A,A2,0.936947209345615,3.7974119353206786,2.3109136363399925,2026-06-30
CP-C-00560,CORPORATE,FL,,,,10625513.545663359,9490532.900471494,7287728.643143313,1679612.3207093754,36.0,Construction,5.0,BBB,Baa2,3.308386852303765,3.34320754029201,1.686785137326724,2026-06-30
CP-C-00561,CORPORATE,GA,,,,51544712.30029756,46859188.96371389,21762416.96481409,8031169.183868721,165.0,Transportation,7.0,BB+,Ba1,0.8671400834245979,1.25380913674543,1.5572311124792386,2026-06-30
