curve_id,curve_label,product_type,bucket_field,risk_bucket,scenario,month,marginal_pd,cumulative_pd,curve_version,source_type
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,53,0.000810340584825007,0.04191477332041982,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,54,0.0008102217114899589,0.04272499503190974,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,55,0.0008100789086443121,0.043535073940554,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,56,0.0008099131958789642,0.04434498713643298,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,57,0.0008097255504380861,0.0451547126868711,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,58,0.0008095169089722662,0.04596422959584334,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,59,0.0008092881692193436,0.04677351776506267,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,60,0.0008090401916159369,0.04758255795667865,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,61,0.0008087738008427678,0.048391331757521416,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,62,0.0008084897873060204,0.04919982154482738,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,63,0.0008081889085575981,0.05000801045338499,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,64,0.0008078718906574445,0.05081588234404244,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,65,0.0008075394294784457,0.05162342177352086,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,66,0.0008071921919585324,0.05243061396547943,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,67,0.0008068308173007937,0.05323744478278025,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,68,0.0008064559181232473,0.05404390070090348,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,69,0.0008060680815625321,0.05484996878246606,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,70,0.0008056678703304097,0.05565563665279649,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,71,0.000805255823727742,0.056460892476524194,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,72,0.0008048324586161764,0.05726572493514037,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,73,0.0008043982703491384,0.05807012320548954,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,74,0.0008039537336651841,0.058874076939154696,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,75,0.0008034993035436104,0.059677576242698316,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,76,0.0008030354160248344,0.060480611658723205,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,77,0.0008025624889973086,0.061283174147720554,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,78,0.0008020809229510604,0.06208525507067164,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,79,0.0008015911017002318,0.06288684617237184,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,80,0.0008010933930763652,0.06368793956544816,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,81,0.0008005881495919748,0.0644885277150401,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,82,0.0008000757090768691,0.06528860342411702,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,83,0.0007995563952888325,0.06608815981940586,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,84,0.0007990305184977815,0.06688719033790369,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,85,0.0007984983760468684,0.06768568871395053,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,86,0.000797960252889114,0.06848364896683967,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,87,0.0007974164221031309,0.06928106538894285,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,88,0.0007968671453859931,0.07007793253432881,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,89,0.0007963126735269002,0.07087424520785568,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,90,0.000795753246860615,0.07166999845471633,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,91,0.0007951890957017268,0.07246518755041809,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,92,0.0007946204407618102,0.07325980799117993,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,93,0.0007940474935482458,0.0740538554847282,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,94,0.0007934704567472815,0.07484732594147547,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,95,0.000792889524590815,0.07564021546606625,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,96,0.0007923048832079167,0.07643252034927417,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,97,0.0007917167109619092,0.07722423706023607,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,98,0.0007911251787733936,0.07801536223900951,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,99,0.0007905304504294151,0.07880589268943894,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,100,0.0007899326828809991,0.0795958253723199,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,101,0.0007893320265267781,0.08038515739884666,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,102,0.0007887286254858603,0.08117388602433251,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,103,0.0007881226178589842,0.0819620086421915,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,104,0.0007875141359790519,0.0827495227781706,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,105,0.0007869033066511058,0.0835364260848217,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,106,0.000786290251382019,0.0843227163362037,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,107,0.0007856750866011815,0.08510839142280491,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,108,0.000785057923871732,0.08589344934667664,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,109,0.0007844388700932043,0.0866778882167698,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,110,0.0007838180276952382,0.08746170624446503,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,111,0.0007831954948237241,0.08824490173928878,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,112,0.0007825713655191303,0.08902747310480796,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,113,0.0007819457298875621,0.08980941883469551,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,114,0.0007813186742639947,0.09059073750895952,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,115,0.0007806902813695465,0.09137142779032903,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,116,0.0007800606304618195,0.0921514884207908,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,117,0.0007794297974791584,0.09293091821826993,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,118,0.0007787978551785635,0.09370971607344847,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,119,0.0007781648732683037,0.09448788094671678,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Prime,Downside,120,0.0007775309185346594,0.09526541186525139,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,1,0.0022178315967995577,0.0022178315967995577,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,2,0.002228583532552265,0.004446415129351844,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,3,0.0022386060624458026,0.006685021191797702,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,4,0.00224793029627677,0.008932951488074492,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,5,0.0022565860925076926,0.011189537580582165,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,6,0.0022646021045633264,0.013454139685145527,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,7,0.0022720058257546475,0.015726145510900125,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,8,0.0022788236328387143,0.018004969143738836,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,9,0.002285080828228559,0.020290049971967372,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,10,0.002290801680868294,0.022580851652835632,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,11,0.002296009465793903,0.024876861118629523,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,12,0.0023007265023972747,0.027177587621026844,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,13,0.002304974191420036,0.029482561812446906,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,14,0.0023087730506987287,0.03179133486314567,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,15,0.002312142749688868,0.0341034776128345,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,16,0.0023151021427927692,0.036418579755627234,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,17,0.002317669301522127,0.03873624905714934,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,18,0.0023198615455197603,0.041056110602669116,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,19,0.002321695472472743,0.043377806075141856,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,20,0.0023231869869446567,0.045700993062086526,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,21,0.0023243513281569566,0.04802534439024353,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,22,0.0023252030967484193,0.05035054748699197,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,23,0.0023257562805432366,0.05267630376753518,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,24,0.00232602427935713,0.05500232804689231,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,25,0.002326019928869559,0.05732834797576192,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,26,0.002325755523592391,0.059654103499354294,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,27,0.00232524283896346,0.06197934633831781,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,28,0.0023244931525925796,0.06430383949091034,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,29,0.0023235172646882433,0.06662735675559861,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,30,0.002322325517692615,0.06894968227329124,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,31,0.002320927815151169,0.07127061008844238,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,32,0.0023193336398434285,0.07358994372828576,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,33,0.0023175520712002957,0.07590749579948608,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,34,0.002315591802032971,0.07822308760151908,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,35,0.002313461154598819,0.08053654875611793,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,36,0.002311168096025893,0.08284771685214387,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,37,0.0023087202531222313,0.0851564371052661,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,38,0.002306124926589352,0.08746256203185543,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,39,0.0023033891046645313,0.08976595113651997,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,40,0.0023005194762112644,0.09206647061273121,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,41,0.0022975224432797378,0.09436399305601095,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,42,0.0022944041331564935,0.09665839718916747,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,43,0.0022911704099229345,0.09894956759909035,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,44,0.0022878268855420396,0.10123739448463243,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,45,0.002284378930490399,0.10352177341512281,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,46,0.0022808316839533975,0.10580260509907624,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,47,0.0022771900636014797,0.10807979516267774,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,48,0.0022734587749626365,0.1103532539376404,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,49,0.0022696423204072533,0.11262289625804767,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,50,0.0022657450077611515,0.11488864126580878,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,51,0.0022617709585611412,0.11715041222436995,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,52,0.0022577241159670944,0.11940813634033709,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,53,0.0022536082523446407,0.12166174459268175,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,54,0.002249426976531257,0.12391117156921305,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,55,0.0022451837407993017,0.12615635531001235,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,56,0.0022408818475267733,0.12839723715753915,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,57,0.0022365244555891815,0.13063376161312834,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,58,0.002232114586483157,0.13286587619961154,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,59,0.002227655130192027,0.13509353132980362,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,60,0.0022231488508051987,0.13731668018060883,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,61,0.002218598391900742,0.13953527857250958,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,62,0.002214006281700553,0.14174928485421012,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,63,0.002209374938008037,0.1439586597922181,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,64,0.002204706672937535,0.1461633664651556,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,65,0.0022000036974423403,0.14836337016259793,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,66,0.002195268125652698,0.15055863828825067,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,67,0.0021905019790282097,0.15274914026727893,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,68,0.0021857071903349685,0.15493484745761388,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,69,0.0021808856074538295,0.15711573306506765,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,70,0.002176038997026128,0.15929177206209377,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,71,0.0021711690479449637,0.16146294111003878,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,72,0.0021662773746976877,0.16362921848473644,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,73,0.0021613655205657287,0.16579058400530222,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,74,0.0021564349606882543,0.1679470189659905,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,75,0.00215148710499516,0.17009850607098564,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,76,0.0021465233010148606,0.17224502937200048,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,77,0.0021415448365617457,0.17438657420856218,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,78,0.0021365529423093693,0.1765231271508716,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,79,0.002131548794253501,0.17865467594512507,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,80,0.0021265335160691266,0.18078120946119425,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,81,0.002121508181367587,0.18290271764256183,V2,SYNTHETIC_DEMO
LPD_MORTGAGE_FICO_V2,Mortgage lifetime PD by FICO,Mortgage,fico_band,Near Prime,Downside,82,0.002116473815856142,0.18501919145841794,V2,SYNTHETIC_DEMO
