matrix_id,matrix_label,product_type,state_field,scenario,from_state,to_state,annual_probability,matrix_version,source_type
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Baa,Caa,0.004,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Baa,Default,0.009899999999999999,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,Aaa-A,0.01,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,Baa,0.075,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,Ba,0.78025,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,B,0.09,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,Caa,0.02,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Ba,Default,0.024749999999999998,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,Aaa-A,0.002,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,Baa,0.015,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,Ba,0.09,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,B,0.71555,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,Caa,0.09,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,B,Default,0.08745,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,Aaa-A,0.001,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,Baa,0.004,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,Ba,0.015,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,B,0.09,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,Caa,0.47750000000000004,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Caa,Default,0.4125,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,Aaa-A,0.0,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,Baa,0.0,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,Ba,0.0,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,B,0.0,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,Caa,0.0,V2,SYNTHETIC_DEMO
TM_COMM_MOODYS_V2,Commercial term transition by Moody's band,Commercial Term Loan,moodys_band,Severe,Default,Default,1.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,Aaa-A,0.92,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,Baa,0.068,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,Ba,0.007,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,B,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,Caa,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Aaa-A,Default,0.003,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,Aaa-A,0.05,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,Baa,0.85,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,Ba,0.07,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,B,0.018,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,Caa,0.004,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Baa,Default,0.008,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,Aaa-A,0.01,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,Baa,0.07,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,Ba,0.8,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,Caa,0.02,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Ba,Default,0.02,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,Aaa-A,0.002,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,Baa,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,Ba,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,B,0.76,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,Caa,0.085,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,B,Default,0.061,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,Aaa-A,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,Baa,0.003,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,Ba,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,Caa,0.65,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Caa,Default,0.254,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,Aaa-A,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,Baa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,Ba,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,B,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,Caa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Baseline,Default,Default,1.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,Aaa-A,0.91925,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,Baa,0.068,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,Ba,0.007,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,B,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,Caa,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Aaa-A,Default,0.00375,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,Aaa-A,0.05,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,Baa,0.848,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,Ba,0.07,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,B,0.018,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,Caa,0.004,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Baa,Default,0.01,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,Aaa-A,0.01,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,Baa,0.07,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,Ba,0.795,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,Caa,0.02,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Ba,Default,0.025,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,Aaa-A,0.002,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,Baa,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,Ba,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,B,0.74475,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,Caa,0.085,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,B,Default,0.07625,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,Aaa-A,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,Baa,0.003,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,Ba,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,Caa,0.5865,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Caa,Default,0.3175,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,Aaa-A,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,Baa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,Ba,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,B,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,Caa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Downside,Default,Default,1.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,Aaa-A,0.91805,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,Baa,0.068,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,Ba,0.007,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,B,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,Caa,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Aaa-A,Default,0.0049499999999999995,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,Aaa-A,0.04999999999999999,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,Baa,0.8447999999999998,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,Ba,0.06999999999999999,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,B,0.017999999999999995,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,Caa,0.003999999999999999,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Baa,Default,0.013199999999999996,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,Aaa-A,0.01,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,Baa,0.07,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,Ba,0.787,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,Caa,0.02,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Ba,Default,0.033,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,Aaa-A,0.002,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,Baa,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,Ba,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,B,0.72035,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,Caa,0.085,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,B,Default,0.10064999999999999,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,Aaa-A,0.001,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,Baa,0.003,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,Ba,0.012,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,B,0.08,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,Caa,0.48490000000000005,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Caa,Default,0.4191,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,Aaa-A,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,Baa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,Ba,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,B,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,Caa,0.0,V2,SYNTHETIC_DEMO
TM_EQUIPMENT_MOODYS_V2,Equipment lease transition by Moody's band,Equipment Lease,moodys_band,Severe,Default,Default,1.0,V2,SYNTHETIC_DEMO
